-0.0038196982371510074,0.008661835364536396,-0.010498077075803816,0.02171025886785613,0.005676787402609667,-0.010617762927170163,-0.0027620074555943373,0.0016155545487428547,0.0003178779948268718
0.0002640925109346821,-0.010762356350181287,-0.00882633153936242,0.0011240947489794882,-0.0007499943188782283,0.012352836811833957,-0.010180651579622125,0.00031824115640153336,-0.019171273329082875
-0.016363891205407315,-0.008418402954552068,-0.01168747021322264,0.00824740130746521,0.009846593334608052,0.0013664144799044719,-0.005253937660331045,0.01545024860559371,0.00286154986593428
0.02028181800049032,0.006849494179019683,-0.01366930026625575,0.014985715965886853,-0.013522707391785719,-0.014677460198150572,0.023091943008199018,0.008793481826529812,0.005979976273223453
-0.006373410226504009,0.005514846524846659,0.01083564069593173,0.0037696264660307174,-0.007960016285002567,-0.0137245735518496,-0.02299025599095379,0.01114904207465789,0.03193875790236461
0.011049787177390628,0.007687051305629231,0.0036163063883055116,-0.018713286014813174,0.0018556478144523534,0.0033489212487795056,-0.012373065440514386,-0.01773307378385142,-0.0015158748745695873
0.0013083713766359987,0.0043651574414296495,-0.00038230574096184754,-0.004264459580290494,0.0062091887851782965,0.00316169877520883,0.013951385252795923,0.00585749713170337,0.0007024593973342314
0.0028307066130761195,-0.004712813170568441,-0.0018810465539239195,0.005852770096165738,0.010847293880165858,-0.004829569953557482,0.0204752606343344,0.000984842123402764,0.0019393975829251526
-0.004232171553300772,-0.010316084980385151,5.979883654295679e-05,0.004019861052028737,-0.012821555986438039,-0.0040251214676393695,0.024070353531106915,-0.0020124297145633903,-0.015132971796712089
0.010241712738340443,-0.007924981936986996,0.012990451914075494,0.0066249984778187915,0.00670708985964427,0.005552232146300057,-0.005738499876452089,0.0020865009071165718,-0.015027040178177175
0.012629704061382235,0.003938336876075878,-0.022855541465483187,0.02322379679257142,-0.005361422949952358,0.020961173629834497,0.005323498275016264,-0.008525199282799082,-0.02752875879528332
0.01409475269519362,0.009051978791582305,-0.009474311213110992,0.010183991650284985,-0.011797150247232378,-0.0031527120898905926,-0.011716804992379166,0.007482107167806622,0.010041647035899747
0.009187077574535485,-0.003459754054869043,0.012496724767381773,-0.0029907963329685473,0.00024544326422386607,-1.764679279175901e-05,-0.006480117889173182,0.006679025590113725,0.0002599808511179842
0.0032962441143151843,0.015992008637217302,-0.003922038352515124,-0.013438562058797293,-0.003748611275004921,0.0057051315417487826,-0.02777579193068343,-0.0028573806259255697,-0.00685845840088003
-0.006605834637416216,0.011990509448802561,0.010545888606864373,0.005850946429044655,-0.006805659455171019,-0.006545815240964951,-0.0007144252946154271,0.005602959303037093,-0.014868957853363585
-0.006121902114112157,-0.015251257004041516,0.0012252284373147529,0.009034165316264518,0.023525234827479875,0.009865587773424882,-0.0019219812430301254,0.007143164639172822,-0.00017405934760615844
0.0025611596253963566,-0.006549846430771123,0.012200186443849402,0.0019552253589662817,0.00290104175274086,-0.0010500920765490307,-0.010541408113479332,0.0023665517612158197,-0.004804892175974483
